taxa	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	determinant	formula	method	n	freq
t524	0.009096265233320723	0.0632418085927441	3.67844818353341	0.017192523976780845	0.9862830263114551	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t525	0.15857659487038575	-0.2672284103368012	2.315230031622256	-0.11542196960427178	0.908110666108973	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t526	7.23353867324703	-0.9677100742097562	0.9024848016326456	-1.072272987267059	0.2835974360080245	0.6209889974983767	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t527	38.35386881517666	0.23867699036899973	0.25170916181874176	0.948225279701473	0.3430147802824129	0.6209889974983767	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t528	0.0023724340780631637	0.08382257656060464	3.6784492206084	0.022787476877753593	0.9818197974361146	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t529	0.001054753222188806	0.05789617643547324	3.678451325934684	0.01573928028550493	0.9874423897364035	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t53	1.4988900827047058	0.522931259231204	0.5883136461738157	0.8888647452462889	0.37407577449333124	0.6307944432632644	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t530	0.2045155406870638	0.4062825664518612	0.9451561779246324	0.42985760019468294	0.6672992298537679	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t531	4.483899710565009e-4	0.07339574481526343	3.6784511391498564	0.019952893769366813	0.9840809504017083	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t532	1.8407428354688508e-4	0.06764296848015439	3.678451311006063	0.018388980242246	0.9853285434505358	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t533	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t534	0.0015002725882266976	0.058942806727010286	3.6784514241242983	0.01602381000342892	0.9872153964964652	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t535	0.004762533806563269	0.03771653200936793	3.6784508897458834	0.01025337380866147	0.9918191346868579	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t536	4.651399633554803e-4	0.045524870773032425	3.6784511309317747	0.01237609775218101	0.990125554755693	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t537	0.001415238771826774	0.05679917416036901	3.6784512114707937	0.015441056818491389	0.9876803087202606	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t538	0.0021436404998491543	0.06471666773405088	3.6784509337090365	0.017593456838309953	0.9859631765569762	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t539	0.07223456171337815	0.4596255830815791	3.0275657677537287	0.15181357510941657	0.879333974854243	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t54	0.3535532872289433	0.8214551471686985	0.895507325971228	0.9173070094963034	0.3589817853291815	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t540	6.345597538857461e-4	0.0689663191750822	3.678450783209522	0.018748740499637106	0.9850415457801537	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t541	0.0020424744039772235	0.04308154077721448	3.678451033285445	0.011711870128861218	0.990655493274272	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t542	0.0012691195077714921	0.07576817761293259	3.678450070127317	0.020597854033209732	0.9835664523373485	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t543	0.013878833459552448	0.1888200154168879	3.6784463290801357	0.05133145859004714	0.959061400809512	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t544	0.007222099693795124	0.1277807334112264	3.678448597194591	0.034737669980947884	0.9722889227418736	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t545	0.004734427544930363	0.08906177086762893	3.6784504340287785	0.024211763204346103	0.9806836952013634	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t546	0.022513653422235835	-0.43460396811929686	3.6784286943081006	-0.11814935241011769	0.9059493196966821	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t55	0.0024627141167099984	0.05588886175011227	3.6784512724692995	0.015193584911237592	0.9878777395717839	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t56	0.0015095259588406456	0.07386132145666187	3.6784504395195974	0.02007946625109569	0.9839799804014949	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t57	0.0016825222250918816	0.07398527147699152	3.6784507857924162	0.02011316061716822	0.9839531016152266	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t58	0.006316115652354193	0.07322830823742349	3.6784495037562235	0.019907384391887644	0.9841172544204838	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t59	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t6	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t60	0.0024100573888501944	0.08138795747238309	3.678449187441719	0.02212561689046645	0.9823477521521082	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t61	0.002561240028848913	0.0670834562875722	3.678449365590002	0.018236884518542884	0.9854498779328419	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t62	331.3115851273433	1.6993943515217702	0.30721802291400907	5.531558127361017	3.1739864536351454e-8	4.5493805835437086e-7	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t63	0.059062006805968174	0.20247945986332222	1.4864154524449504	0.13621996429751262	0.8916473930486504	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t64	0.020650254250001956	-0.14748762426333303	2.3033573459714947	-0.06403158611983703	0.9489450763184997	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t65	0.0017454880093639177	0.1247542908472086	3.6784474117206165	0.03391493118800739	0.972944986671566	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t66	0.0010004932279028132	0.0834108227483909	3.6784499013476193	0.022675535887503297	0.98190909035115	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t67	2.276275116934727	-0.12420466263157096	0.5543691925440484	-0.2240468343155668	0.8227208608833982	0.9134071088529072	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t68	0.030223736721492995	-0.09598100305515203	1.570695298071859	-0.061107334549849096	0.9512737279431522	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t69	1.2457568547133406	0.3566222908266969	0.3739742711301033	0.9536011387869788	0.34028557910496376	0.6209889974983767	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t7	9.587998397001903e-4	0.057176445210333875	3.678451313638728	0.015543618858930847	0.9875984858715491	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t70	8.771614139919869e-4	0.0729870719169407	3.678451123164947	0.019841794677468074	0.9841695771062244	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t71	0.023837183795672387	0.10323420925754212	2.401259437069591	0.042991693302213675	0.9657081555175648	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t72	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t73	9.868555573526987e-4	0.05969311799490003	3.678451311348975	0.016227785266786404	0.9870526689426505	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t74	1.6806883749545967	-0.5336185159103447	0.45515642893943403	-1.1723848812895739	0.2410425666665733	0.6209889974983767	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t75	0.0010540142550812968	0.05903128973621095	3.6784513539701615	0.016047864727774183	0.9871962060708454	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t76	9.585529879124537e-4	0.05596229278155607	3.6784509440382633	0.015213548755422506	0.987861812569592	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t77	0.04276564340071341	-0.12142990762514666	2.3030349379555557	-0.05272603798748364	0.957950192562873	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t78	0.0013173298979457671	0.019923483163067957	3.6784505089559754	0.005416270550483137	0.9956784624800764	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t79	0.008520633148610665	-0.027263394343911996	3.6784480515889073	-0.007411656753487537	0.9940864076480271	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t8	5.545767845206778e-4	0.06733012250965195	3.6784510726869586	0.01830393314446617	0.9853963897975292	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t80	5.502315052546854e-4	0.053863656617941166	3.6784512990774663	0.01464302562098616	0.9883169734439858	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t81	0.4597126315529421	0.660088623165131	0.6503876060478772	1.0149157472052746	0.31014599108612145	0.6209889974983767	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t82	0.002341943911367726	0.07463408573630412	3.631606680817832	0.02055125796813895	0.9836036227500792	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t83	0.0064285272994071725	0.13610097549841113	3.6784456847034623	0.0369995881859495	0.9704853340969899	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t84	0.023236118881700598	0.24114111966142884	1.9955694886416229	0.12083824744462933	0.9038191549817707	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t85	0.03653107889330489	-0.7748720060602943	3.6784030845227424	-0.21065445745210676	0.8331569147608854	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t86	0.005710300349597908	0.0700752033964063	3.6784481223234207	0.01905020842108401	0.9848010521357786	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t87	0.043153755490900926	0.291047385578946	1.610405837660329	0.18072921668105285	0.8565801248082701	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t88	0.0065795273089406196	0.06445660217634157	3.195939438711641	0.020168280223208972	0.9839091314516973	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t89	0.058582524969213574	0.18751906870825433	1.2390284249113876	0.1513436374324223	0.8797046480072828	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t9	15.567736385542528	-0.027964200425494214	0.1628735738202658	-0.1716926802155963	0.8636791407026111	0.9284550762553069	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t90	11.253952043585485	-0.027278539007319014	0.19655433428362457	-0.13878370633107762	0.8896210698382969	0.9348945944818079	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t91	0.005031424491416332	0.08614777841277589	3.678447668987778	0.023419601463701596	0.9813155695865724	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t92	0.8770992722872505	0.15743374374852648	0.7751692010646555	0.20309597379810657	0.839060018597438	0.9134071088529072	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t93	0.004420303768792154	0.052329094637610034	3.678446335465484	0.014225868713397479	0.9886497818249078	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t94	8.736384563578252e-4	0.060868477521959015	3.678451273740159	0.016547311080749874	0.9867977584606196	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t95	0.0022155755009207368	0.06901325597911406	3.6784496432883227	0.018761506251699065	0.9850313619749345	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t96	0.005364796710282007	-0.011241179649354718	2.865577942359207	-0.00392283158073863	0.9968700412747186	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t97	0.05461967243978119	0.09229919320096168	2.6100306461307876	0.03536326032714966	0.9717900803881858	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t98	435.9756068143096	0.06312451334183206	0.10890758549722213	0.5796153964265616	0.5621740079433197	0.7437994566634691	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t99	0.15533271433073426	0.2707749426725512	1.006569608180564	0.2690076676982066	0.7879237821282447	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t1	0.05608015308383738	-0.2727766187159606	0.6608027618484993	-0.41279582118105534	0.6797562133503594	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t10	2.9938326669424478	0.9329948089920045	0.1393682864713833	6.694455622682695	2.164759645580027e-11	3.723386590397646e-10	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t100	0.00619978787826444	-0.13537467484976848	1.4507875278558764	-0.09331116531573659	0.9256563621458541	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t101	0.03217545871742226	-0.16947231437279076	1.4507840566991086	-0.11681429334037627	0.9070072168526502	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t102	0.0010367030499723192	-0.23654353997544275	1.4507998110307474	-0.16304354203588298	0.8704841517461273	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t103	0.6364338815014521	0.20450316829481582	0.2012035171456241	1.0163995699280126	0.30943915035374414	0.4924090839751008	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t104	0.01763981938515058	-0.12157406770296786	1.450785805071213	-0.08379877117490842	0.9332164250452992	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t105	3.7992966570925897e-4	-0.2296011984063607	1.4507995456924823	-0.15825838868509542	0.8742531958810389	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t106	0.004240125298980634	-0.2192371623810747	1.4507985927038962	-0.151114815994187	0.8798851452423402	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t107	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t108	2.633304398969282	0.43662793433721936	0.3569446628490912	1.2232370442300649	0.22124017773912333	0.39638865178259597	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t109	0.02844187897822914	-0.20376365192718954	0.7714529573218315	-0.2641297178178867	0.7916799652608121	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t11	0.4106728446370543	0.4143720032113453	0.19871732606143477	2.0852333886741183	0.03704812051870127	0.09654964741237301	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t110	0.02088630455263933	-0.14347456435835557	1.0021576567646182	-0.14316566199928177	0.8861593481719866	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t111	0.010164583270794105	-0.21619710114752183	1.197140902353917	-0.180594532124345	0.8566858480462872	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t112	3.931906505365245e-4	-0.22745677513540083	1.4507994430392668	-0.15678030221662043	0.8754179974098939	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t113	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t114	0.00295629486465955	-0.2329193231561964	1.4507994620658462	-0.1605454987035452	0.8724513836291645	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t115	0.0024828634766151632	-0.22629119745541504	1.450799114236092	-0.1559769338393669	0.8760512028028993	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t116	0.18573208838919036	-0.3481176384378864	1.321685280609468	-0.2633892073590765	0.792250608295864	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t117	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t118	0.07796467885802617	0.28503895842811616	0.6337167738823404	0.44978919633432046	0.6528624485949925	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t119	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t12	3.3270517542221882	0.438709902260094	0.11411332124589835	3.8445108552640854	1.2079313827964839e-4	4.946766615261791e-4	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t120	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t121	1.6786563125090198e-4	-0.22677419911753471	1.4507994330714369	-0.15630982060520865	0.8757888157655874	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t122	0.008641622481393222	-0.22827685236634992	1.450799499357552	-0.1573455549629265	0.8749725196952929	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t123	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t124	0.006548960806148267	-0.22839553550368025	1.4507988718008777	-0.1574274283934152	0.8749079982329877	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t125	0.010804585087564654	-0.2388381784024901	1.4507995354559489	-0.1646252101448526	0.8692389871214847	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t126	0.9805112535466818	-1.3618086354980956	1.1835354495953279	-1.1506276689589	0.24988544496426773	0.43857445442708215	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t127	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t128	3.857803943021609e-4	-0.22807952241838536	1.4507994970444524	-0.15720954058987863	0.875079709495567	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t129	5.186625664226361e-4	-0.21654645259665642	1.450798566993134	-0.14926017816895268	0.8813483364361991	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t13	0.001426854030753944	-0.22871281850630748	1.450799284510682	-0.15764607892224494	0.8747356918088397	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t130	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t131	0.0012991945125779478	-0.1741250818241779	1.4507937677701042	-0.12002056094562032	0.9044668604115348	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t132	0	NA	NA	NA	NA	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t133	0.039553530287358425	-0.22564645898321817	0.7283454174439803	-0.30980693168234763	0.7567077800740696	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t134	0.025336085545674143	-0.25136558757349275	0.7944458468020613	-0.31640367758901666	0.7516961259303513	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t135	4.036714265761558e-4	-0.2282660090838858	1.4507994982783643	-0.15733808107513456	0.8749784096348834	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t136	0.0018373001174935887	-0.22308932720449606	1.4507989663474563	-0.15376997942461154	0.8777911052168379	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t137	0.002453068764669414	-0.22968970938985447	1.450799539436257	-0.15831939778469045	0.874205123683941	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t138	0.003949790721936592	-0.22716731652204053	1.4507992616139112	-0.15658080516896117	0.8755752311809155	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t139	0.004229811755247628	-0.22927164221815466	1.4507986295878237	-0.15803133359954402	0.8744321082992522	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t14	0.07029892353010696	-0.1877781509262466	0.5385780080867356	-0.3486554372936924	0.7273480031668395	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t140	0.0015010662899135098	-0.23286580636636917	1.4507993837015627	-0.16050861958063178	0.8724804322148089	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t141	0.0011506348616613109	-0.22621339342645233	1.4507992593649852	-0.1559232898460852	0.8760934871904867	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t142	0.0032189768528425107	-0.20429815139900925	1.4507964588116813	-0.14081792808230717	0.8880137796341372	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t143	0.0036226572193508596	-0.24007531487378214	1.450799690472684	-0.16547791983300145	0.8685678276603418	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t144	21.812614225076686	0.07404707001310347	0.14038489602460608	0.5274575264857896	0.5978759041091875	0.7674228022894047	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t145	0.00320809584472317	-0.22931027207708635	1.4507988702722487	-0.15805793399470686	0.8744111476745058	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t146	0.0025295671714372922	-0.21181102686740522	1.450797457194285	-0.1459962766112295	0.8839243277674187	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t147	6.767683706786527e-4	-0.22818275039623184	1.4507994988875241	-0.15728069286707283	0.8750236357357675	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t148	0.0020700898396290627	-0.23483231844172925	1.4507996434873098	-0.16186405855274347	0.8714129066422769	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t149	3.5101827424516166e-4	-0.22732939068682545	1.4507994311125607	-0.15669250057018255	0.8754871977480932	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t15	47.257436320805304	0.7726078894046498	0.18658915720311933	4.140690171849565	3.462623991871352e-5	1.6543647961163126e-4	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t150	0.005030142502922662	-0.2533583327507956	1.4507996897348865	-0.17463357246588143	0.8613675669160795	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t151	0.0015283206698678805	-0.22655705915699476	1.4507993246304096	-0.15616016309816663	0.875906776682517	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t152	0.2826387293156208	0.15357718610001092	0.42097189899187154	0.36481576672407845	0.7152489349323614	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t153	66.11989882484586	-0.36794238732503226	0.0565527478624024	-6.506180534680067	7.708557921845578e-11	1.1048933021311995e-9	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t154	0.007391085312060649	-0.26118528506411864	1.4507997918153088	-0.18002848259118603	0.8571302076279987	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t155	54.371545178210546	0.0658791550816372	0.13049075897354298	0.5048568618946742	0.6136593746268666	0.7760986208516254	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t156	9.12769772900247e-4	-0.22493920087129715	1.450799264697757	-0.1550450199036725	0.8767858256591887	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t157	0.09848692903841674	-0.1555033426797691	0.6336656205407369	-0.24540283966655901	0.8061445304911519	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t158	3.7504611925823608	0.4839228981783147	0.09851669628095844	4.912090198378369	9.011057961826612e-7	7.749509847170885e-6	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t159	0.17455216762834705	-0.3696067073121313	0.5399248067588622	-0.6845521870551925	0.4936265471525039	NA	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
t16	345.7847030802553	0.8933985613186587	0.21022515914488438	4.249722368876602	2.1403563544971652e-5	1.0827685087456248e-4	General.Age	~General.Age + Technical.dna_conc	DESeq2	3043	
